"track.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name"
"Beach Bummer",0.689,0.783,10,-5.148,1,0.0447,0.0654,0.237,0.147,0.756,129.955,"audio_features","1EEon0WCgeb8cTUbqo6qlq","spotify:track:1EEon0WCgeb8cTUbqo6qlq","https://api.spotify.com/v1/tracks/1EEon0WCgeb8cTUbqo6qlq","https://api.spotify.com/v1/audio-analysis/1EEon0WCgeb8cTUbqo6qlq",148192,4,"linus"
"They Love Me They Love Me",0.315,0.655,6,-8.616,1,0.0437,0.192,1.15e-06,0.062,0.787,120.583,"audio_features","4q3wbNsXUZ0dJgmCY8ECxU","spotify:track:4q3wbNsXUZ0dJgmCY8ECxU","https://api.spotify.com/v1/tracks/4q3wbNsXUZ0dJgmCY8ECxU","https://api.spotify.com/v1/audio-analysis/4q3wbNsXUZ0dJgmCY8ECxU",70252,4,"linus"
"Mets",0.484,0.613,4,-10.412,1,0.0311,0.0111,0.00296,0.0498,0.652,154.928,"audio_features","6JHnCGM9RefqprcCCGzOEn","spotify:track:6JHnCGM9RefqprcCCGzOEn","https://api.spotify.com/v1/tracks/6JHnCGM9RefqprcCCGzOEn","https://api.spotify.com/v1/audio-analysis/6JHnCGM9RefqprcCCGzOEn",128500,4,"linus"
"dog cuddles",0.644,0.583,1,-11.981,1,0.0462,0.595,0.921,0.11,0.915,158.043,"audio_features","23Z8zUlaNReUNgLcFFkcqx","spotify:track:23Z8zUlaNReUNgLcFFkcqx","https://api.spotify.com/v1/tracks/23Z8zUlaNReUNgLcFFkcqx","https://api.spotify.com/v1/audio-analysis/23Z8zUlaNReUNgLcFFkcqx",151714,4,"linus"
"$10",0.624,0.596,4,-9.804,1,0.0314,0.475,0.203,0.119,0.896,120.969,"audio_features","3koAwrM1RO0TGMeQJ3qt9J","spotify:track:3koAwrM1RO0TGMeQJ3qt9J","https://api.spotify.com/v1/tracks/3koAwrM1RO0TGMeQJ3qt9J","https://api.spotify.com/v1/audio-analysis/3koAwrM1RO0TGMeQJ3qt9J",89509,4,"linus"
"Panama",0.615,0.724,5,-8.583,1,0.0306,0.298,0.459,0.211,0.45,97.725,"audio_features","6keyBQK6pA0OApRfM1f0dp","spotify:track:6keyBQK6pA0OApRfM1f0dp","https://api.spotify.com/v1/tracks/6keyBQK6pA0OApRfM1f0dp","https://api.spotify.com/v1/audio-analysis/6keyBQK6pA0OApRfM1f0dp",198547,4,"linus"
"Speed Racer",0.551,0.959,6,-2.497,0,0.0463,0.0102,0.325,0.0463,0.971,92.487,"audio_features","7mwLlFNlWD4AOFoxPJTPwn","spotify:track:7mwLlFNlWD4AOFoxPJTPwn","https://api.spotify.com/v1/tracks/7mwLlFNlWD4AOFoxPJTPwn","https://api.spotify.com/v1/audio-analysis/7mwLlFNlWD4AOFoxPJTPwn",151722,4,"linus"
"Annie Blue",0.503,0.935,8,-7.693,0,0.0368,0.0606,0.831,0.134,0.626,179.988,"audio_features","2CL9DIH08V6ZrpsmDMcZxM","spotify:track:2CL9DIH08V6ZrpsmDMcZxM","https://api.spotify.com/v1/tracks/2CL9DIH08V6ZrpsmDMcZxM","https://api.spotify.com/v1/audio-analysis/2CL9DIH08V6ZrpsmDMcZxM",196328,4,"linus"
"Time to Try Again",0.575,0.498,2,-15.088,1,0.0297,0.739,0.951,0.239,0.957,129.762,"audio_features","6oQ3oerNYk7CD9pJSfjHoa","spotify:track:6oQ3oerNYk7CD9pJSfjHoa","https://api.spotify.com/v1/tracks/6oQ3oerNYk7CD9pJSfjHoa","https://api.spotify.com/v1/audio-analysis/6oQ3oerNYk7CD9pJSfjHoa",109846,4,"linus"
"4 U",0.373,0.597,1,-12.088,0,0.0477,0.0514,0.829,0.459,0.828,188.719,"audio_features","7JjphsHsdECj3Y3oPpvchf","spotify:track:7JjphsHsdECj3Y3oPpvchf","https://api.spotify.com/v1/tracks/7JjphsHsdECj3Y3oPpvchf","https://api.spotify.com/v1/audio-analysis/7JjphsHsdECj3Y3oPpvchf",101062,3,"linus"
"Problems III",0.332,0.731,0,-4.565,1,0.0446,0.0489,0.00347,0.178,0.636,90.028,"audio_features","7wmYgsLNRB9EpqpvR3hkvN","spotify:track:7wmYgsLNRB9EpqpvR3hkvN","https://api.spotify.com/v1/tracks/7wmYgsLNRB9EpqpvR3hkvN","https://api.spotify.com/v1/audio-analysis/7wmYgsLNRB9EpqpvR3hkvN",214106,4,"linus"
"Friend of Nothing - Acoustic",0.607,0.828,4,-6.976,1,0.04,0.00439,0.00193,0.0809,0.786,173.089,"audio_features","2cP28XxCdRmCX9Cb57TicS","spotify:track:2cP28XxCdRmCX9Cb57TicS","https://api.spotify.com/v1/tracks/2cP28XxCdRmCX9Cb57TicS","https://api.spotify.com/v1/audio-analysis/2cP28XxCdRmCX9Cb57TicS",221557,4,"linus"
"First Wave",0.47,0.244,7,-15.393,0,0.0345,0.963,0.8,0.177,0.356,83.771,"audio_features","75FOG7M3N8Vnbo2O4axbQ9","spotify:track:75FOG7M3N8Vnbo2O4axbQ9","https://api.spotify.com/v1/tracks/75FOG7M3N8Vnbo2O4axbQ9","https://api.spotify.com/v1/audio-analysis/75FOG7M3N8Vnbo2O4axbQ9",76027,4,"linus"
"Fine Madeline",0.683,0.696,6,-5.72,0,0.0326,0.12,0.547,0.321,0.972,126.318,"audio_features","2khjSwh01eCWBstZo9rDGn","spotify:track:2khjSwh01eCWBstZo9rDGn","https://api.spotify.com/v1/tracks/2khjSwh01eCWBstZo9rDGn","https://api.spotify.com/v1/audio-analysis/2khjSwh01eCWBstZo9rDGn",139749,3,"linus"
"My World",0.553,0.839,0,-8.365,1,0.0733,0.324,0.896,0.338,0.712,120.393,"audio_features","3sqYJbSgYGAVw4eJyAb5dz","spotify:track:3sqYJbSgYGAVw4eJyAb5dz","https://api.spotify.com/v1/tracks/3sqYJbSgYGAVw4eJyAb5dz","https://api.spotify.com/v1/audio-analysis/3sqYJbSgYGAVw4eJyAb5dz",157806,4,"linus"
"Blue Honey",0.44,0.579,6,-13.841,0,0.0555,0.0263,0.0157,0.345,0.503,159.921,"audio_features","5KJHWZqPKnhrVq7t5kGviH","spotify:track:5KJHWZqPKnhrVq7t5kGviH","https://api.spotify.com/v1/tracks/5KJHWZqPKnhrVq7t5kGviH","https://api.spotify.com/v1/audio-analysis/5KJHWZqPKnhrVq7t5kGviH",154960,4,"linus"
"Heartbeat",0.506,0.925,2,-4.897,1,0.0447,0.288,0.898,0.0948,0.645,122.375,"audio_features","35OuDiXFDMJM4Xh5YIeZsx","spotify:track:35OuDiXFDMJM4Xh5YIeZsx","https://api.spotify.com/v1/tracks/35OuDiXFDMJM4Xh5YIeZsx","https://api.spotify.com/v1/audio-analysis/35OuDiXFDMJM4Xh5YIeZsx",156247,4,"linus"
"Post Modern Fade",0.852,0.451,2,-12.818,1,0.0463,0.41,0.0279,0.109,0.965,119.965,"audio_features","0dvaooNkLN3AMthU4VCWgK","spotify:track:0dvaooNkLN3AMthU4VCWgK","https://api.spotify.com/v1/tracks/0dvaooNkLN3AMthU4VCWgK","https://api.spotify.com/v1/audio-analysis/0dvaooNkLN3AMthU4VCWgK",103937,4,"linus"
"Montana Girl",0.437,0.757,7,-5.478,1,0.0385,0.146,0.782,0.933,0.381,141.505,"audio_features","50DqDQWgydh37Oz1jRcyhb","spotify:track:50DqDQWgydh37Oz1jRcyhb","https://api.spotify.com/v1/tracks/50DqDQWgydh37Oz1jRcyhb","https://api.spotify.com/v1/audio-analysis/50DqDQWgydh37Oz1jRcyhb",154503,4,"linus"
"City Lights",0.554,0.849,7,-6.936,1,0.0309,0.13,0.11,0.263,0.924,159.966,"audio_features","3zRL8CGYNjs2dJ1YJEAacG","spotify:track:3zRL8CGYNjs2dJ1YJEAacG","https://api.spotify.com/v1/tracks/3zRL8CGYNjs2dJ1YJEAacG","https://api.spotify.com/v1/audio-analysis/3zRL8CGYNjs2dJ1YJEAacG",164680,4,"linus"
"Jen",0.207,0.575,6,-11.349,1,0.0393,0.135,0.967,0.652,0.41,61.855,"audio_features","0kpvrk6CVRe1pn7g9vZEGq","spotify:track:0kpvrk6CVRe1pn7g9vZEGq","https://api.spotify.com/v1/tracks/0kpvrk6CVRe1pn7g9vZEGq","https://api.spotify.com/v1/audio-analysis/0kpvrk6CVRe1pn7g9vZEGq",74832,4,"linus"
"Rainbow Wine",0.32,0.876,11,-6.671,0,0.0387,0.00771,0.875,0.194,0.844,175.999,"audio_features","5sKRBFkzNUXSdSPFCIj0bO","spotify:track:5sKRBFkzNUXSdSPFCIj0bO","https://api.spotify.com/v1/tracks/5sKRBFkzNUXSdSPFCIj0bO","https://api.spotify.com/v1/audio-analysis/5sKRBFkzNUXSdSPFCIj0bO",103907,4,"linus"
"Flowers",0.371,0.582,9,-7.372,1,0.0272,0.0835,0.00547,0.0794,0.488,145.562,"audio_features","2v4trjSm7PdPn2IWWuuqJF","spotify:track:2v4trjSm7PdPn2IWWuuqJF","https://api.spotify.com/v1/tracks/2v4trjSm7PdPn2IWWuuqJF","https://api.spotify.com/v1/audio-analysis/2v4trjSm7PdPn2IWWuuqJF",128839,4,"linus"
"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)",0.602,0.648,2,-6.905,1,0.103,0.0104,0,0.217,0.174,170.091,"audio_features","6qAcApH8obo8eqatCKUHd9","spotify:track:6qAcApH8obo8eqatCKUHd9","https://api.spotify.com/v1/tracks/6qAcApH8obo8eqatCKUHd9","https://api.spotify.com/v1/audio-analysis/6qAcApH8obo8eqatCKUHd9",199773,4,"linus"
"The Background",0.412,0.728,11,-7.272,1,0.105,0.0339,2.87e-06,0.21,0.373,79.862,"audio_features","6YuOTk5Atc0sbfk2c7tqoP","spotify:track:6YuOTk5Atc0sbfk2c7tqoP","https://api.spotify.com/v1/tracks/6YuOTk5Atc0sbfk2c7tqoP","https://api.spotify.com/v1/audio-analysis/6YuOTk5Atc0sbfk2c7tqoP",219198,4,"linus"
"Metamodernity",0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,"audio_features","4RGWHfQeJftd5XrP8JUgFj","spotify:track:4RGWHfQeJftd5XrP8JUgFj","https://api.spotify.com/v1/tracks/4RGWHfQeJftd5XrP8JUgFj","https://api.spotify.com/v1/audio-analysis/4RGWHfQeJftd5XrP8JUgFj",162663,4,"linus"
"Midnight Surf",0.155,0.862,0,-5.317,1,0.0683,0.0361,0.000614,0.263,0.219,77.239,"audio_features","1cHWcR8wg93s6BkQMbWAMY","spotify:track:1cHWcR8wg93s6BkQMbWAMY","https://api.spotify.com/v1/tracks/1cHWcR8wg93s6BkQMbWAMY","https://api.spotify.com/v1/audio-analysis/1cHWcR8wg93s6BkQMbWAMY",271547,4,"linus"
"Bury Us Alive",0.537,0.821,3,-6.214,1,0.0323,4.78e-05,0.0496,0.251,0.394,120.038,"audio_features","53vBLnXiEDNYMe4nHE7w91","spotify:track:53vBLnXiEDNYMe4nHE7w91","https://api.spotify.com/v1/tracks/53vBLnXiEDNYMe4nHE7w91","https://api.spotify.com/v1/audio-analysis/53vBLnXiEDNYMe4nHE7w91",190360,4,"linus"
"Killer Whale",0.623,0.617,2,-9.317,1,0.0344,0.249,0.931,0.106,0.181,91.949,"audio_features","3Q8nl0khWJzLiNSbj7pshd","spotify:track:3Q8nl0khWJzLiNSbj7pshd","https://api.spotify.com/v1/tracks/3Q8nl0khWJzLiNSbj7pshd","https://api.spotify.com/v1/audio-analysis/3Q8nl0khWJzLiNSbj7pshd",147940,4,"linus"
"All the Time",0.376,0.943,6,-8.265,0,0.0473,0.0373,0.000154,0.0893,0.961,169.079,"audio_features","0agXg1jXUanZcTn2JWGBsa","spotify:track:0agXg1jXUanZcTn2JWGBsa","https://api.spotify.com/v1/tracks/0agXg1jXUanZcTn2JWGBsa","https://api.spotify.com/v1/audio-analysis/0agXg1jXUanZcTn2JWGBsa",140356,4,"linus"
"Peach Trees",0.501,0.899,9,-9.117,1,0.0932,0.236,9.01e-05,0.351,0.596,167.267,"audio_features","2hiEGsafGTYbc5UYuU3WN6","spotify:track:2hiEGsafGTYbc5UYuU3WN6","https://api.spotify.com/v1/tracks/2hiEGsafGTYbc5UYuU3WN6","https://api.spotify.com/v1/audio-analysis/2hiEGsafGTYbc5UYuU3WN6",110675,4,"linus"
"Northern Attitude (with Hozier)",0.489,0.65,3,-8.024,1,0.055,0.131,6.93e-05,0.106,0.273,121.92,"audio_features","3BqvSMpXIXHuLUFQgXL4K5","spotify:track:3BqvSMpXIXHuLUFQgXL4K5","https://api.spotify.com/v1/tracks/3BqvSMpXIXHuLUFQgXL4K5","https://api.spotify.com/v1/audio-analysis/3BqvSMpXIXHuLUFQgXL4K5",267256,4,"linus"
"Silk Chiffon",0.622,0.739,8,-6.219,1,0.0441,0.0156,0,0.111,0.435,97.017,"audio_features","5ECxiK4Vigo1yRRmAoZc1f","spotify:track:5ECxiK4Vigo1yRRmAoZc1f","https://api.spotify.com/v1/tracks/5ECxiK4Vigo1yRRmAoZc1f","https://api.spotify.com/v1/audio-analysis/5ECxiK4Vigo1yRRmAoZc1f",206587,4,"linus"
"Another Late Night (feat. Lil Yachty)",0.684,0.541,5,-8.04,0,0.0483,0.0347,0,0.138,0.214,158.046,"audio_features","17IBDpAl3J39swaoPlfGpp","spotify:track:17IBDpAl3J39swaoPlfGpp","https://api.spotify.com/v1/tracks/17IBDpAl3J39swaoPlfGpp","https://api.spotify.com/v1/audio-analysis/17IBDpAl3J39swaoPlfGpp",170415,4,"linus"
