"track.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name"
"MY FAVOURITE GIRL - Extended Mix",0.799,0.507,1,-12.742,0,0.0532,0.0268,0.414,0.0578,0.757,130.008,"audio_features","0WUVew5jmay0JJQcOst1E2","spotify:track:0WUVew5jmay0JJQcOst1E2","https://api.spotify.com/v1/tracks/0WUVew5jmay0JJQcOst1E2","https://api.spotify.com/v1/audio-analysis/0WUVew5jmay0JJQcOst1E2",422284,4,"Maxwell"
"TEXAS HOLD 'EM",0.725,0.709,2,-6.514,1,0.072,0.588,0,0.135,0.353,110.024,"audio_features","0Z7nGFVCLfixWctgePsRk9","spotify:track:0Z7nGFVCLfixWctgePsRk9","https://api.spotify.com/v1/tracks/0Z7nGFVCLfixWctgePsRk9","https://api.spotify.com/v1/audio-analysis/0Z7nGFVCLfixWctgePsRk9",235636,4,"Maxwell"
"MY FAVOURITE GIRL",0.82,0.48,1,-13.644,0,0.066,0.176,0.0962,0.0694,0.789,130.022,"audio_features","5dxfVIlR5q9Z9YWWGm7Yz5","spotify:track:5dxfVIlR5q9Z9YWWGm7Yz5","https://api.spotify.com/v1/tracks/5dxfVIlR5q9Z9YWWGm7Yz5","https://api.spotify.com/v1/audio-analysis/5dxfVIlR5q9Z9YWWGm7Yz5",230041,4,"Maxwell"
"Kid Cudi - Remix",0.792,0.779,2,-8.757,1,0.329,0.0997,0.000409,0.147,0.406,159.963,"audio_features","7qHNSOvoAZc7SdeJClZJbq","spotify:track:7qHNSOvoAZc7SdeJClZJbq","https://api.spotify.com/v1/tracks/7qHNSOvoAZc7SdeJClZJbq","https://api.spotify.com/v1/audio-analysis/7qHNSOvoAZc7SdeJClZJbq",96052,4,"Maxwell"
"Somebody (2024)",0.859,0.635,0,-6.469,1,0.0401,0.0222,0.127,0.0627,0.566,130.038,"audio_features","0agQ9vIV7NP4dntGKLcCXO","spotify:track:0agQ9vIV7NP4dntGKLcCXO","https://api.spotify.com/v1/tracks/0agQ9vIV7NP4dntGKLcCXO","https://api.spotify.com/v1/audio-analysis/0agQ9vIV7NP4dntGKLcCXO",153519,4,"Maxwell"
"Bravado",0.603,0.529,7,-10.323,1,0.0482,0.572,0.0321,0.167,0.0394,87.967,"audio_features","1vbnYODenOFCFWxYNRYw1N","spotify:track:1vbnYODenOFCFWxYNRYw1N","https://api.spotify.com/v1/tracks/1vbnYODenOFCFWxYNRYw1N","https://api.spotify.com/v1/audio-analysis/1vbnYODenOFCFWxYNRYw1N",221409,4,"Maxwell"
"Biggest Regret (feat. Bbyafricka) - Drumsheds Version",0.754,0.66,11,-8.549,0,0.0448,0.0202,0.818,0.127,0.484,130.018,"audio_features","1V8BLftxZIgyL5UgbgfkWE","spotify:track:1V8BLftxZIgyL5UgbgfkWE","https://api.spotify.com/v1/tracks/1V8BLftxZIgyL5UgbgfkWE","https://api.spotify.com/v1/audio-analysis/1V8BLftxZIgyL5UgbgfkWE",209520,3,"Maxwell"
"Quartz",0.54,0.628,10,-12.79,0,0.0321,0.508,0.956,0.11,0.037,100.013,"audio_features","0X4ChG0plJjTV6NApEOgsT","spotify:track:0X4ChG0plJjTV6NApEOgsT","https://api.spotify.com/v1/tracks/0X4ChG0plJjTV6NApEOgsT","https://api.spotify.com/v1/audio-analysis/0X4ChG0plJjTV6NApEOgsT",314867,3,"Maxwell"
"Taubira",0.617,0.837,0,-8.257,0,0.0314,0.197,0.808,0.117,0.331,118.004,"audio_features","2dgnLqTFgj04CIBLoAvM4W","spotify:track:2dgnLqTFgj04CIBLoAvM4W","https://api.spotify.com/v1/tracks/2dgnLqTFgj04CIBLoAvM4W","https://api.spotify.com/v1/audio-analysis/2dgnLqTFgj04CIBLoAvM4W",201589,4,"Maxwell"
"Movement 2",0.39,0.348,0,-15.688,0,0.0389,0.745,0.882,0.125,0.0376,122.998,"audio_features","0giPtaOfD55ORHIOvhBanH","spotify:track:0giPtaOfD55ORHIOvhBanH","https://api.spotify.com/v1/tracks/0giPtaOfD55ORHIOvhBanH","https://api.spotify.com/v1/audio-analysis/0giPtaOfD55ORHIOvhBanH",264982,4,"Maxwell"
"The Year After",0.731,0.505,1,-10.189,1,0.0559,0.202,0.876,0.0931,0.0955,119.993,"audio_features","3VZ3LogsGmVdGuDwOGZgqu","spotify:track:3VZ3LogsGmVdGuDwOGZgqu","https://api.spotify.com/v1/tracks/3VZ3LogsGmVdGuDwOGZgqu","https://api.spotify.com/v1/audio-analysis/3VZ3LogsGmVdGuDwOGZgqu",428936,4,"Maxwell"
"Socks & Sandals - Necro & Reichmann Remix",0.808,0.736,5,-7.258,0,0.0576,0.0033,0.583,0.0659,0.242,126.01,"audio_features","2wASyz1ejupdjkZzCJCM2G","spotify:track:2wASyz1ejupdjkZzCJCM2G","https://api.spotify.com/v1/tracks/2wASyz1ejupdjkZzCJCM2G","https://api.spotify.com/v1/audio-analysis/2wASyz1ejupdjkZzCJCM2G",339048,4,"Maxwell"
"Circular City - Original Mix",0.855,0.882,4,-9.829,0,0.108,0.0276,0.128,0.323,0.733,116.006,"audio_features","6tijXFdL7Q1SlWwRVj076h","spotify:track:6tijXFdL7Q1SlWwRVj076h","https://api.spotify.com/v1/tracks/6tijXFdL7Q1SlWwRVj076h","https://api.spotify.com/v1/audio-analysis/6tijXFdL7Q1SlWwRVj076h",432431,4,"Maxwell"
"Warrior",0.675,0.835,9,-6.671,0,0.041,0.000605,0.685,0.175,0.503,124.006,"audio_features","6afKhVyekhn7I1cBZvjasa","spotify:track:6afKhVyekhn7I1cBZvjasa","https://api.spotify.com/v1/tracks/6afKhVyekhn7I1cBZvjasa","https://api.spotify.com/v1/audio-analysis/6afKhVyekhn7I1cBZvjasa",379128,4,"Maxwell"
"Positive Action",0.78,0.698,5,-9.572,0,0.129,0.0395,0.186,0.239,0.234,125.983,"audio_features","4M3bHvIPeQJnjBMVPr2tXW","spotify:track:4M3bHvIPeQJnjBMVPr2tXW","https://api.spotify.com/v1/tracks/4M3bHvIPeQJnjBMVPr2tXW","https://api.spotify.com/v1/audio-analysis/4M3bHvIPeQJnjBMVPr2tXW",172800,4,"Maxwell"
"West Coast",0.814,0.688,11,-8.981,1,0.0433,0.0356,0.607,0.0675,0.841,124.068,"audio_features","6Gia52SN7maLexh32L0Xkw","spotify:track:6Gia52SN7maLexh32L0Xkw","https://api.spotify.com/v1/tracks/6Gia52SN7maLexh32L0Xkw","https://api.spotify.com/v1/audio-analysis/6Gia52SN7maLexh32L0Xkw",172737,4,"Maxwell"
"Saving Up - Odd Mob Remix",0.763,0.899,11,-3.86,0,0.0738,0.0268,0.00397,0.113,0.665,134.01,"audio_features","2KkFYouNnlWIHo4D7P18Qk","spotify:track:2KkFYouNnlWIHo4D7P18Qk","https://api.spotify.com/v1/tracks/2KkFYouNnlWIHo4D7P18Qk","https://api.spotify.com/v1/audio-analysis/2KkFYouNnlWIHo4D7P18Qk",193433,4,"Maxwell"
"Rhythm Machine",0.81,0.907,3,-5.815,1,0.0443,0.00193,0.326,0.054,0.499,128.004,"audio_features","7qhYyXBbL12mPyj93PyUBb","spotify:track:7qhYyXBbL12mPyj93PyUBb","https://api.spotify.com/v1/tracks/7qhYyXBbL12mPyj93PyUBb","https://api.spotify.com/v1/audio-analysis/7qhYyXBbL12mPyj93PyUBb",187500,4,"Maxwell"
"No Reason - Chris Lake Remix",0.627,0.978,2,-4.266,1,0.0446,0.00641,0.873,0.661,0.831,128.018,"audio_features","2SUKj6aVC879FqCSfVoQPR","spotify:track:2SUKj6aVC879FqCSfVoQPR","https://api.spotify.com/v1/tracks/2SUKj6aVC879FqCSfVoQPR","https://api.spotify.com/v1/audio-analysis/2SUKj6aVC879FqCSfVoQPR",257419,4,"Maxwell"
"Talk Tonight",0.766,0.965,8,-5.916,1,0.0795,0.0178,0.844,0.0652,0.676,148.031,"audio_features","1ELp8T7arWLvK5q34Akt0r","spotify:track:1ELp8T7arWLvK5q34Akt0r","https://api.spotify.com/v1/tracks/1ELp8T7arWLvK5q34Akt0r","https://api.spotify.com/v1/audio-analysis/1ELp8T7arWLvK5q34Akt0r",272947,4,"Maxwell"
"I Lose My Mind",0.634,0.943,11,-5.896,0,0.044,0.0094,0.886,0.107,0.062,127.968,"audio_features","2Ph3KRp2A1EZ0fjl1rkfh8","spotify:track:2Ph3KRp2A1EZ0fjl1rkfh8","https://api.spotify.com/v1/tracks/2Ph3KRp2A1EZ0fjl1rkfh8","https://api.spotify.com/v1/audio-analysis/2Ph3KRp2A1EZ0fjl1rkfh8",195967,4,"Maxwell"
"Reconciliation",0.706,0.907,5,-8.693,0,0.0357,0.0401,0.836,0.118,0.187,127.97,"audio_features","5QJAKbgaORlMWEP3BBUrkb","spotify:track:5QJAKbgaORlMWEP3BBUrkb","https://api.spotify.com/v1/tracks/5QJAKbgaORlMWEP3BBUrkb","https://api.spotify.com/v1/audio-analysis/5QJAKbgaORlMWEP3BBUrkb",232508,4,"Maxwell"
"Break Down - Dennis Cruz Remix",0.805,0.852,1,-8.853,1,0.0505,0.00628,0.927,0.0617,0.222,129.003,"audio_features","1pCmhqRqwfiugXI1vtY2a5","spotify:track:1pCmhqRqwfiugXI1vtY2a5","https://api.spotify.com/v1/tracks/1pCmhqRqwfiugXI1vtY2a5","https://api.spotify.com/v1/audio-analysis/1pCmhqRqwfiugXI1vtY2a5",342624,4,"Maxwell"
"Boxed",0.786,0.8,6,-7.712,1,0.0898,0.00988,0.896,0.101,0.33,125.011,"audio_features","200Z7YqiV8rinMsEw9GAwX","spotify:track:200Z7YqiV8rinMsEw9GAwX","https://api.spotify.com/v1/tracks/200Z7YqiV8rinMsEw9GAwX","https://api.spotify.com/v1/audio-analysis/200Z7YqiV8rinMsEw9GAwX",167040,4,"Maxwell"
"Losing Control",0.711,0.748,0,-6.524,1,0.0521,0.0493,0.765,0.316,0.254,134.014,"audio_features","4LwxeWSBu0LQtEyGLb6FVP","spotify:track:4LwxeWSBu0LQtEyGLb6FVP","https://api.spotify.com/v1/tracks/4LwxeWSBu0LQtEyGLb6FVP","https://api.spotify.com/v1/audio-analysis/4LwxeWSBu0LQtEyGLb6FVP",165336,4,"Maxwell"
"Where I End - Guava Remix",0.756,0.918,11,-4.597,0,0.0751,0.00456,0.863,0.0796,0.6,129.996,"audio_features","1xAlN22mN3lOdXVWom3X9R","spotify:track:1xAlN22mN3lOdXVWom3X9R","https://api.spotify.com/v1/tracks/1xAlN22mN3lOdXVWom3X9R","https://api.spotify.com/v1/audio-analysis/1xAlN22mN3lOdXVWom3X9R",335000,4,"Maxwell"
"Higher Than Ever Before - Barry Can't Swim Remix",0.613,0.611,7,-11.094,1,0.0353,0.0387,0.927,0.0914,0.224,116.006,"audio_features","6CZOBFhBZTd8xw004Bj1lC","spotify:track:6CZOBFhBZTd8xw004Bj1lC","https://api.spotify.com/v1/tracks/6CZOBFhBZTd8xw004Bj1lC","https://api.spotify.com/v1/audio-analysis/6CZOBFhBZTd8xw004Bj1lC",254314,4,"Maxwell"
"Good Good - Jax Jones Midnight Snacks Dub",0.709,0.789,5,-6.676,0,0.0434,0.000541,0.322,0.0704,0.72,140.98,"audio_features","0QhoklXfQIiwsyL83uWNU3","spotify:track:0QhoklXfQIiwsyL83uWNU3","https://api.spotify.com/v1/tracks/0QhoklXfQIiwsyL83uWNU3","https://api.spotify.com/v1/audio-analysis/0QhoklXfQIiwsyL83uWNU3",277120,4,"Maxwell"
"Fine Fine Baby (with Kah-Lo)",0.601,0.887,5,-6.493,0,0.0396,0.000182,0.629,0.248,0.509,124.008,"audio_features","5wEZ2qosMq4JnIY050e7GO","spotify:track:5wEZ2qosMq4JnIY050e7GO","https://api.spotify.com/v1/tracks/5wEZ2qosMq4JnIY050e7GO","https://api.spotify.com/v1/audio-analysis/5wEZ2qosMq4JnIY050e7GO",158717,4,"Maxwell"
"Mind Dimension - Ben Sterling Remix",0.801,0.734,4,-11.408,0,0.053,2.96e-05,0.926,0.0765,0.117,128.002,"audio_features","0TaDQnUX1RjbCv3liKFqWP","spotify:track:0TaDQnUX1RjbCv3liKFqWP","https://api.spotify.com/v1/tracks/0TaDQnUX1RjbCv3liKFqWP","https://api.spotify.com/v1/audio-analysis/0TaDQnUX1RjbCv3liKFqWP",330459,4,"Maxwell"
"Maria Maria - Extended",0.8,0.795,11,-7.114,0,0.0638,0.0183,0.309,0.0557,0.409,128.001,"audio_features","7trJY7S39LElxYZsOXCtnY","spotify:track:7trJY7S39LElxYZsOXCtnY","https://api.spotify.com/v1/tracks/7trJY7S39LElxYZsOXCtnY","https://api.spotify.com/v1/audio-analysis/7trJY7S39LElxYZsOXCtnY",369380,4,"Maxwell"
"Calling - Extended Mix",0.749,0.714,10,-7.801,0,0.0896,0.000591,0.0515,0.0586,0.313,130.013,"audio_features","3ZDIAg4KvJ6yiEcKhDAVht","spotify:track:3ZDIAg4KvJ6yiEcKhDAVht","https://api.spotify.com/v1/tracks/3ZDIAg4KvJ6yiEcKhDAVht","https://api.spotify.com/v1/audio-analysis/3ZDIAg4KvJ6yiEcKhDAVht",328638,4,"Maxwell"
"Change This Pain For Ecstasy - Azzecca Remix Edit",0.619,0.936,5,-7.735,1,0.0661,0.0282,0.23,0.11,0.196,130.02,"audio_features","0VgdKUsgHSOko1N9z2vAgW","spotify:track:0VgdKUsgHSOko1N9z2vAgW","https://api.spotify.com/v1/tracks/0VgdKUsgHSOko1N9z2vAgW","https://api.spotify.com/v1/audio-analysis/0VgdKUsgHSOko1N9z2vAgW",238177,4,"Maxwell"
"Morning Light - Gem & Tauri Remix",0.678,0.686,0,-5.178,1,0.0298,0.00409,0.014,0.152,0.188,123.99,"audio_features","5J6rADpg1cIAmHJpKhSbX2","spotify:track:5J6rADpg1cIAmHJpKhSbX2","https://api.spotify.com/v1/tracks/5J6rADpg1cIAmHJpKhSbX2","https://api.spotify.com/v1/audio-analysis/5J6rADpg1cIAmHJpKhSbX2",204413,4,"Maxwell"
"When the beat Bang",0.708,0.761,10,-7.572,0,0.0702,0.00221,0.797,0.117,0.535,128.022,"audio_features","3nj5UffFuqIdyy0BGrBI2l","spotify:track:3nj5UffFuqIdyy0BGrBI2l","https://api.spotify.com/v1/tracks/3nj5UffFuqIdyy0BGrBI2l","https://api.spotify.com/v1/audio-analysis/3nj5UffFuqIdyy0BGrBI2l",241875,4,"Maxwell"
"I Will Leave a Light On (ABGT556) - Sultan + Shepard Remix",0.606,0.727,1,-8.577,1,0.0344,0.046,0.355,0.195,0.0662,122.935,"audio_features","1i10q9cRbd1n0AmZBNqDWS","spotify:track:1i10q9cRbd1n0AmZBNqDWS","https://api.spotify.com/v1/tracks/1i10q9cRbd1n0AmZBNqDWS","https://api.spotify.com/v1/audio-analysis/1i10q9cRbd1n0AmZBNqDWS",320000,4,"Maxwell"
"Air - Yannek Maunz Extended Remix",0.802,0.605,8,-9.37,1,0.071,0.00767,0.828,0.0375,0.367,125.026,"audio_features","5fGefcUQzG8ZmkhLtW6QIA","spotify:track:5fGefcUQzG8ZmkhLtW6QIA","https://api.spotify.com/v1/tracks/5fGefcUQzG8ZmkhLtW6QIA","https://api.spotify.com/v1/audio-analysis/5fGefcUQzG8ZmkhLtW6QIA",400125,4,"Maxwell"
"leavemealone",0.682,0.882,0,-4.5,1,0.0543,0.00521,0.0194,0.571,0.103,174.052,"audio_features","1MVqeIAwhD4T44AKVkIfic","spotify:track:1MVqeIAwhD4T44AKVkIfic","https://api.spotify.com/v1/tracks/1MVqeIAwhD4T44AKVkIfic","https://api.spotify.com/v1/audio-analysis/1MVqeIAwhD4T44AKVkIfic",222784,4,"Maxwell"
"Let's Get Sexy",0.807,0.691,6,-5.239,0,0.076,2.43e-05,0.893,0.0412,0.808,124.989,"audio_features","3cC0Sjo7Ic6nrdZf80scPc","spotify:track:3cC0Sjo7Ic6nrdZf80scPc","https://api.spotify.com/v1/tracks/3cC0Sjo7Ic6nrdZf80scPc","https://api.spotify.com/v1/audio-analysis/3cC0Sjo7Ic6nrdZf80scPc",215062,4,"Maxwell"
"Dancing With A Ghost",0.796,0.817,10,-5.585,0,0.0827,0.00371,0.0613,0.208,0.409,129.989,"audio_features","59l9ToPcTNhaoJRaSnH5Jc","spotify:track:59l9ToPcTNhaoJRaSnH5Jc","https://api.spotify.com/v1/tracks/59l9ToPcTNhaoJRaSnH5Jc","https://api.spotify.com/v1/audio-analysis/59l9ToPcTNhaoJRaSnH5Jc",153905,4,"Maxwell"
"a lesson in chemistry",0.744,0.84,8,-6.604,1,0.0567,0.0161,8.49e-05,0.164,0.319,130.017,"audio_features","4PoCaIK1ATTxQvqtTTXFzz","spotify:track:4PoCaIK1ATTxQvqtTTXFzz","https://api.spotify.com/v1/tracks/4PoCaIK1ATTxQvqtTTXFzz","https://api.spotify.com/v1/audio-analysis/4PoCaIK1ATTxQvqtTTXFzz",127454,4,"Maxwell"
"Lady Danger - Extended Mix",0.675,0.846,10,-8.593,0,0.0541,0.000152,0.896,0.261,0.493,127.981,"audio_features","3QrWphYtsj6JeNgRbXGM51","spotify:track:3QrWphYtsj6JeNgRbXGM51","https://api.spotify.com/v1/tracks/3QrWphYtsj6JeNgRbXGM51","https://api.spotify.com/v1/audio-analysis/3QrWphYtsj6JeNgRbXGM51",457500,4,"Maxwell"
"Season Of The Witch",0.674,0.205,2,-14.173,1,0.0399,0.896,0.0272,0.114,0.355,95.984,"audio_features","5DSi7heBC8eTIFROBvttnp","spotify:track:5DSi7heBC8eTIFROBvttnp","https://api.spotify.com/v1/tracks/5DSi7heBC8eTIFROBvttnp","https://api.spotify.com/v1/audio-analysis/5DSi7heBC8eTIFROBvttnp",247148,4,"Maxwell"
"Back To Black",0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,"audio_features","3FAclTFfvUuQYnEsptbK8w","spotify:track:3FAclTFfvUuQYnEsptbK8w","https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w","https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w",241293,4,"Maxwell"
"Doin' Time",0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,"audio_features","0Oqc0kKFsQ6MhFOLBNZIGX","spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX","https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX","https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX",202193,4,"Maxwell"
"National Anthem",0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85,"audio_features","7cNz65PfCatRXoX7QtqM2A","spotify:track:7cNz65PfCatRXoX7QtqM2A","https://api.spotify.com/v1/tracks/7cNz65PfCatRXoX7QtqM2A","https://api.spotify.com/v1/audio-analysis/7cNz65PfCatRXoX7QtqM2A",230520,4,"Maxwell"
"Norman fucking Rockwell",0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,"audio_features","3RIgHHpnFKj5Rni1shokDj","spotify:track:3RIgHHpnFKj5Rni1shokDj","https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj","https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj",248934,1,"Maxwell"
"I Remember - John Summit Remix",0.531,0.855,7,-6.722,1,0.0335,0.00616,0.482,0.191,0.117,126.018,"audio_features","3zFsJdVCu29em7VUB3Ujqp","spotify:track:3zFsJdVCu29em7VUB3Ujqp","https://api.spotify.com/v1/tracks/3zFsJdVCu29em7VUB3Ujqp","https://api.spotify.com/v1/audio-analysis/3zFsJdVCu29em7VUB3Ujqp",240000,4,"Maxwell"
"This Version of You - Joseph Ray Extended Remix",0.773,0.545,6,-10.219,0,0.0318,0.00101,0.434,0.112,0.272,124,"audio_features","3mbMJxna1mN1icbiFtd1zV","spotify:track:3mbMJxna1mN1icbiFtd1zV","https://api.spotify.com/v1/tracks/3mbMJxna1mN1icbiFtd1zV","https://api.spotify.com/v1/audio-analysis/3mbMJxna1mN1icbiFtd1zV",407363,4,"Maxwell"
"Natural Habitat (feat. Ken Carson)",0.352,0.8,8,-3.141,1,0.0396,0.00069,0,0.281,0.0903,148.05,"audio_features","3s9PhZ3X5NH3Dgrtd4K8lM","spotify:track:3s9PhZ3X5NH3Dgrtd4K8lM","https://api.spotify.com/v1/tracks/3s9PhZ3X5NH3Dgrtd4K8lM","https://api.spotify.com/v1/audio-analysis/3s9PhZ3X5NH3Dgrtd4K8lM",208210,4,"Maxwell"
"Ray Of Solar (B Side Edit)",0.284,0.437,6,-9.31,0,0.0347,0.541,0.00709,0.182,0.247,67.287,"audio_features","5Bvac83iI4KZ8lyW3mM2PD","spotify:track:5Bvac83iI4KZ8lyW3mM2PD","https://api.spotify.com/v1/tracks/5Bvac83iI4KZ8lyW3mM2PD","https://api.spotify.com/v1/audio-analysis/5Bvac83iI4KZ8lyW3mM2PD",144515,4,"Maxwell"
"Better Recognize",0.839,0.786,1,-6.217,1,0.056,0.0292,0.354,0.0827,0.491,126.018,"audio_features","1ME5pFc81YOLOrcV1Z4Ovb","spotify:track:1ME5pFc81YOLOrcV1Z4Ovb","https://api.spotify.com/v1/tracks/1ME5pFc81YOLOrcV1Z4Ovb","https://api.spotify.com/v1/audio-analysis/1ME5pFc81YOLOrcV1Z4Ovb",211587,4,"Maxwell"
"Vienna",0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936,"audio_features","4U45aEWtQhrm8A5mxPaFZ7","spotify:track:4U45aEWtQhrm8A5mxPaFZ7","https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7","https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7",214240,4,"Maxwell"
"Desire (with Sam Smith) - KC Lights Remix",0.65,0.845,11,-6.142,0,0.0715,0.0231,0.472,0.113,0.329,127.995,"audio_features","27y5yRBvtktmrLNe9q5eh9","spotify:track:27y5yRBvtktmrLNe9q5eh9","https://api.spotify.com/v1/tracks/27y5yRBvtktmrLNe9q5eh9","https://api.spotify.com/v1/audio-analysis/27y5yRBvtktmrLNe9q5eh9",259375,4,"Maxwell"
"Revolution feat. DJ Holographic",0.806,0.612,7,-9.342,1,0.0724,0.000781,0.472,0.0743,0.381,126.008,"audio_features","5NkGQPUlqyJox69Am1i8xn","spotify:track:5NkGQPUlqyJox69Am1i8xn","https://api.spotify.com/v1/tracks/5NkGQPUlqyJox69Am1i8xn","https://api.spotify.com/v1/audio-analysis/5NkGQPUlqyJox69Am1i8xn",216355,4,"Maxwell"
"Snake Charmer - Extended",0.789,0.659,7,-11.206,1,0.0636,0.039,0.798,0.0991,0.147,121.035,"audio_features","2kJkgO0GemKRFgNaVsKdwU","spotify:track:2kJkgO0GemKRFgNaVsKdwU","https://api.spotify.com/v1/tracks/2kJkgO0GemKRFgNaVsKdwU","https://api.spotify.com/v1/audio-analysis/2kJkgO0GemKRFgNaVsKdwU",381818,4,"Maxwell"
"Dog Days",0.796,0.688,5,-9.262,1,0.067,0.00636,0.0172,0.0459,0.876,131.004,"audio_features","0Uk6JcLoMOKwIP9Qkg1z4q","spotify:track:0Uk6JcLoMOKwIP9Qkg1z4q","https://api.spotify.com/v1/tracks/0Uk6JcLoMOKwIP9Qkg1z4q","https://api.spotify.com/v1/audio-analysis/0Uk6JcLoMOKwIP9Qkg1z4q",223631,4,"Maxwell"
"SKYLIT",0.628,0.964,10,-2.421,0,0.0915,0.00732,0.26,0.856,0.128,130.02,"audio_features","44MbVO7dv9CwhhEQgmwljM","spotify:track:44MbVO7dv9CwhhEQgmwljM","https://api.spotify.com/v1/tracks/44MbVO7dv9CwhhEQgmwljM","https://api.spotify.com/v1/audio-analysis/44MbVO7dv9CwhhEQgmwljM",273231,4,"Maxwell"
"You Ain't The Problem",0.642,0.774,1,-7.998,1,0.0414,0.189,0.000424,0.0986,0.655,124.537,"audio_features","2rI1s3GVynAUkh6jGhe2bi","spotify:track:2rI1s3GVynAUkh6jGhe2bi","https://api.spotify.com/v1/tracks/2rI1s3GVynAUkh6jGhe2bi","https://api.spotify.com/v1/audio-analysis/2rI1s3GVynAUkh6jGhe2bi",249333,4,"Maxwell"
"Stripes",0.65,0.848,10,-5.753,0,0.087,0.0752,2.54e-06,0.113,0.765,166.02,"audio_features","0MJ49ZXdzIb7yw6WjwpSf5","spotify:track:0MJ49ZXdzIb7yw6WjwpSf5","https://api.spotify.com/v1/tracks/0MJ49ZXdzIb7yw6WjwpSf5","https://api.spotify.com/v1/audio-analysis/0MJ49ZXdzIb7yw6WjwpSf5",196360,4,"Maxwell"
"False Gift - Radio Edit",0.804,0.753,9,-8.656,0,0.0449,0.00109,0.929,0.114,0.413,128.01,"audio_features","089N5Th2MPGiBisACQqGhz","spotify:track:089N5Th2MPGiBisACQqGhz","https://api.spotify.com/v1/tracks/089N5Th2MPGiBisACQqGhz","https://api.spotify.com/v1/audio-analysis/089N5Th2MPGiBisACQqGhz",93210,4,"Maxwell"
"Workin' The Door - Nautica (UK) Remix",0.743,0.877,5,-8.568,0,0.0596,0.0687,0.767,0.0738,0.599,128.99,"audio_features","7yFfQmtjKbkd7xChJKCG7P","spotify:track:7yFfQmtjKbkd7xChJKCG7P","https://api.spotify.com/v1/tracks/7yFfQmtjKbkd7xChJKCG7P","https://api.spotify.com/v1/audio-analysis/7yFfQmtjKbkd7xChJKCG7P",182326,4,"Maxwell"
"Moon",0.759,0.834,1,-8.002,1,0.0416,0.171,0.0605,0.0882,0.824,134.988,"audio_features","181XnwgJTJpeKkpS2zQOAF","spotify:track:181XnwgJTJpeKkpS2zQOAF","https://api.spotify.com/v1/tracks/181XnwgJTJpeKkpS2zQOAF","https://api.spotify.com/v1/audio-analysis/181XnwgJTJpeKkpS2zQOAF",178028,4,"Maxwell"
"street knowledge. - Max Chapman Remix",0.796,0.973,7,-7.607,1,0.0711,0.00495,0.751,0.043,0.929,131.01,"audio_features","7pyNfErElsskcpy2EvVqyU","spotify:track:7pyNfErElsskcpy2EvVqyU","https://api.spotify.com/v1/tracks/7pyNfErElsskcpy2EvVqyU","https://api.spotify.com/v1/audio-analysis/7pyNfErElsskcpy2EvVqyU",329771,4,"Maxwell"
"street knowledge.",0.775,0.95,4,-6.941,0,0.0967,0.023,0.676,0.0579,0.708,127.998,"audio_features","711gJWmej4ldX9N7BJQvbR","spotify:track:711gJWmej4ldX9N7BJQvbR","https://api.spotify.com/v1/tracks/711gJWmej4ldX9N7BJQvbR","https://api.spotify.com/v1/audio-analysis/711gJWmej4ldX9N7BJQvbR",379219,4,"Maxwell"
"sunday walk.",0.765,0.936,9,-5.926,0,0.0577,0.0208,0.751,0.0779,0.742,128.024,"audio_features","4NjqKE5TQT9bLHbkx75dtm","spotify:track:4NjqKE5TQT9bLHbkx75dtm","https://api.spotify.com/v1/tracks/4NjqKE5TQT9bLHbkx75dtm","https://api.spotify.com/v1/audio-analysis/4NjqKE5TQT9bLHbkx75dtm",401250,4,"Maxwell"
"Rush - Extended",0.694,0.767,5,-8.116,0,0.0685,0.0145,1.7e-05,0.112,0.126,126.012,"audio_features","5OGXUPMmIKtrAlV4vrL3EE","spotify:track:5OGXUPMmIKtrAlV4vrL3EE","https://api.spotify.com/v1/tracks/5OGXUPMmIKtrAlV4vrL3EE","https://api.spotify.com/v1/audio-analysis/5OGXUPMmIKtrAlV4vrL3EE",216368,4,"Maxwell"
